1496.1095	sensitive
1496.999	sensitive
1496.1100	sensitive
1496.1097	sensitive
1496.979	sensitive
1496.1091	sensitive
1496.1088	sensitive
1496.1238	sensitive
1496.1083	sensitive
1496.1126	sensitive
1496.1082	sensitive
1496.1079	sensitive
1496.1061	sensitive
1496.1059	sensitive
1496.1018	sensitive
1496.973	sensitive
1496.967	sensitive
1496.1053	sensitive
1496.1045	sensitive
1496.1081	sensitive
1496.1219	sensitive
1496.1129	sensitive
1496.945	sensitive
1496.1156	sensitive
1496.940	sensitive
1496.938	sensitive
1496.1183	sensitive
1496.1179	sensitive
1496.1240	sensitive
1496.1170	sensitive
1496.1065	sensitive
1496.1131	sensitive
1496.1145	sensitive
1496.1141	sensitive
1496.1138	sensitive
1496.1136	sensitive
1496.953	sensitive
1496.933	sensitive
1496.1135	sensitive
1496.1207	sensitive
1496.932	sensitive
1496.1223	sensitive
1496.1040	sensitive
1496.1242	sensitive
1496.956	sensitive
1496.1013	sensitive
1496.1006	sensitive
1496.942	sensitive
1496.1068	sensitive
1496.900	sensitive
1496.919	sensitive
1496.1024	sensitive
1496.1247	sensitive
1496.1235	sensitive
1496.1210	sensitive
1496.1028	sensitive
1496.980	sensitive
1496.1025	sensitive
1496.904	sensitive
1496.1037	sensitive
1496.1036	sensitive
1496.1007	sensitive
1496.1148	resistant
1496.1001	resistant
1496.960	resistant
1496.901	resistant
1496.1166	resistant
1496.935	resistant
1496.1146	resistant
1496.1164	resistant
1496.988	resistant
1496.959	resistant
1496.1153	resistant
1496.981	resistant
1496.975	resistant
1496.1234	resistant
1496.1132	resistant
1496.903	resistant
1496.1152	resistant
1496.1213	resistant
1496.947	resistant
1496.987	resistant
1496.946	resistant
1496.1214	resistant
1496.912	resistant
1496.1142	resistant
1496.1222	resistant
1496.1230	resistant
1496.985	resistant
1496.1143	resistant
1496.913	resistant
1496.1074	resistant
1496.1228	resistant
1496.1215	resistant
1496.1209	resistant
1496.939	resistant
1496.902	resistant
1496.1017	resistant
1496.941	resistant
1496.994	resistant
1496.962	resistant
1496.1003	resistant
1496.1189	resistant
1496.954	resistant
1496.1155	resistant
1496.1005	resistant
1496.995	resistant
1496.1191	resistant
1496.1192	resistant
1496.971	resistant
1496.1243	resistant
1496.1002	resistant
1496.1023	resistant
1496.993	resistant
1496.1173	resistant
1496.1174	resistant
1496.1245	resistant
1496.1246	resistant
1496.961	resistant
1496.1176	resistant
1496.983	resistant
1496.992	resistant
1496.1108	resistant
1496.950	resistant
1496.1180	resistant
1496.914	resistant
1496.1066	resistant
1496.965	resistant
1496.976	resistant
1496.1186	resistant
1496.1202	resistant
1496.1208	resistant
1496.931	resistant
1496.1000	resistant
1496.918	resistant
1496.1031	resistant
1496.1054	resistant
1496.974	resistant
1496.1204	resistant
1496.1056	resistant
1496.1060	resistant
1496.920	resistant
1496.1201	resistant
1496.1070	resistant
1496.1030	resistant
1496.905	resistant
1496.1063	resistant
1496.1064	resistant
1496.990	resistant
1496.998	resistant
1496.1077	resistant
1496.966	resistant
1496.1160	resistant
1496.964	resistant
1496.1038	resistant
1496.1039	resistant
1496.922	resistant
1496.1041	resistant
1496.1043	resistant
1496.923	resistant
1496.1035	resistant
1496.1029	resistant
1496.1046	resistant
1496.1050	resistant
1496.1051	resistant
1496.1198	resistant
1496.1205	resistant
1496.1034	resistant
1496.925	resistant
1496.1200	resistant
1496.1049	resistant
1496.1080	resistant
1496.1224	resistant
1496.1069	resistant
1496.1072	resistant
1496.1116	resistant
1496.1117	resistant
1496.1118	resistant
1496.1120	resistant
1496.1211	resistant
1496.1239	resistant
1496.1101	resistant
1496.1123	resistant
1496.927	resistant
1496.1011	resistant
1496.908	resistant
1496.1127	resistant
1496.1128	resistant
1496.1206	resistant
1496.1130	resistant
1496.1125	resistant
1496.930	resistant
1496.1067	resistant
1496.926	resistant
1496.1225	resistant
1496.1084	resistant
1496.1020	resistant
1496.1237	resistant
1496.1015	resistant
1496.1085	resistant
1496.1086	resistant
1496.1071	resistant
1496.1087	resistant
1496.1089	resistant
1496.906	resistant
1496.1221	resistant
1496.1090	resistant
1496.1092	resistant
1496.1094	resistant
1496.1096	resistant
1496.1014	resistant
1496.899	resistant
