1773.5459	sensitive
1448672.3	sensitive
1448673.3	sensitive
1448674.3	sensitive
1448675.3	sensitive
1448676.3	sensitive
1448677.3	sensitive
1448678.3	sensitive
1448679.3	sensitive
1448671.3	sensitive
1448681.3	sensitive
1448683.3	sensitive
1448684.3	sensitive
1448685.3	sensitive
1448686.3	sensitive
1448687.3	sensitive
1448688.3	sensitive
1448689.3	sensitive
1448690.3	sensitive
1448682.3	sensitive
1448692.3	sensitive
1448670.3	sensitive
1448668.3	sensitive
1448649.3	sensitive
1448650.3	sensitive
1448651.3	sensitive
1448652.3	sensitive
1448653.3	sensitive
1448654.3	sensitive
1448655.3	sensitive
1448656.3	sensitive
1448669.3	sensitive
1448657.3	sensitive
1448660.3	sensitive
1448661.3	sensitive
1448662.3	sensitive
1448663.3	sensitive
1448664.3	sensitive
1448665.3	sensitive
1448666.3	sensitive
1448667.3	sensitive
1448659.3	sensitive
1448648.3	sensitive
1448693.3	sensitive
1448695.3	sensitive
1448720.3	sensitive
1448721.3	sensitive
1448722.3	sensitive
1448723.3	sensitive
1448724.3	sensitive
1448725.3	sensitive
1448726.3	sensitive
1448727.3	sensitive
1448719.3	sensitive
1448729.3	sensitive
1448731.3	sensitive
1448732.3	sensitive
1448733.3	sensitive
1448734.3	sensitive
1448736.3	sensitive
1448737.3	sensitive
1448738.3	sensitive
1448739.3	sensitive
1448730.3	sensitive
1448694.3	sensitive
1448717.3	sensitive
1448716.3	sensitive
1448696.3	sensitive
1448697.3	sensitive
1448698.3	sensitive
1448699.3	sensitive
1448700.3	sensitive
1448701.3	sensitive
1448702.3	sensitive
1448703.3	sensitive
1448718.3	sensitive
1448704.3	sensitive
1448706.3	sensitive
1448707.3	sensitive
1448709.3	sensitive
1448710.3	sensitive
1448711.3	sensitive
1448712.3	sensitive
1448713.3	sensitive
1448714.3	sensitive
1448705.3	sensitive
1448740.3	sensitive
1448646.3	sensitive
1448647.3	sensitive
1417019.3	sensitive
1400893.3	sensitive
1417020.3	sensitive
1400894.3	sensitive
1417021.3	sensitive
1400895.3	sensitive
1400897.3	sensitive
1400898.3	sensitive
1417018.3	sensitive
1400899.3	sensitive
1400904.3	sensitive
1400907.3	sensitive
1400908.3	sensitive
1400909.3	sensitive
1417023.3	sensitive
1400911.3	sensitive
1400912.3	sensitive
1417026.3	sensitive
1400902.3	sensitive
1417027.3	sensitive
1417017.3	sensitive
1417014.3	sensitive
1773.5007	sensitive
1773.5008	sensitive
1400870.3	sensitive
1400871.3	sensitive
1417008.3	sensitive
1400873.3	sensitive
1400875.3	sensitive
1417009.3	sensitive
1417015.3	sensitive
1417010.3	sensitive
1400880.3	sensitive
1417011.3	sensitive
1400883.3	sensitive
1417012.3	sensitive
1400884.3	sensitive
1400885.3	sensitive
1417013.3	sensitive
1400889.3	sensitive
1400879.3	sensitive
1448644.3	sensitive
1400915.3	sensitive
1400921.3	sensitive
1448624.3	sensitive
1448626.3	sensitive
1448625.3	sensitive
1448627.3	sensitive
1448628.3	sensitive
1448629.3	sensitive
1448630.3	sensitive
1448632.3	sensitive
1448623.3	sensitive
1448633.3	sensitive
1448635.3	sensitive
1448636.3	sensitive
1448637.7	sensitive
1448638.3	sensitive
1448639.3	sensitive
1448640.3	sensitive
1448641.3	sensitive
1448643.3	sensitive
1448634.3	sensitive
1400916.3	sensitive
1448621.3	sensitive
1448620.3	sensitive
1400922.3	sensitive
1400925.3	sensitive
1417030.3	sensitive
1417031.3	sensitive
1400927.3	sensitive
1400929.3	sensitive
1400930.3	sensitive
1400931.3	sensitive
1448622.3	sensitive
1400934.4	sensitive
1400936.3	sensitive
1400937.3	sensitive
1400941.3	sensitive
1773.5009	sensitive
1448614.3	sensitive
1448617.3	sensitive
1448618.3	sensitive
1448619.3	sensitive
1400935.3	sensitive
1773.5006	sensitive
1448742.3	sensitive
1448744.3	sensitive
1447447.3	sensitive
1773.5010	sensitive
1773.5011	sensitive
1773.5012	sensitive
1773.5013	sensitive
1455287.3	sensitive
1455302.3	sensitive
1295802.3	sensitive
1447436.3	sensitive
1295804.3	sensitive
1295807.3	sensitive
1295808.3	sensitive
1402587.3	sensitive
1402588.3	sensitive
1402589.3	sensitive
1295797.3	sensitive
1402590.3	sensitive
1402591.3	sensitive
1295806.3	sensitive
1402592.3	sensitive
1447435.3	sensitive
1447464.3	sensitive
1354103.3	sensitive
1354104.3	sensitive
1354108.3	sensitive
1447516.3	sensitive
1447522.3	sensitive
1447517.3	sensitive
1447508.3	sensitive
1447509.3	sensitive
1447466.3	sensitive
1447500.3	sensitive
1447467.3	sensitive
1447485.3	sensitive
1447456.3	sensitive
1447470.3	sensitive
1447473.3	sensitive
1447477.3	sensitive
1447450.3	sensitive
1447482.3	sensitive
1447513.3	sensitive
1354133.3	sensitive
1402593.3	sensitive
1402596.3	sensitive
1773.5022	sensitive
1773.5023	sensitive
1773.5889	sensitive
1773.5892	sensitive
1773.5912	sensitive
1773.5914	sensitive
1773.5930	sensitive
1773.5920	sensitive
1773.5021	sensitive
1773.5926	sensitive
1773.5922	sensitive
1773.5921	sensitive
1773.5919	sensitive
1773.5916	sensitive
1773.5915	sensitive
1773.5913	sensitive
1773.5910	sensitive
1773.5909	sensitive
1773.5927	sensitive
1402595.3	sensitive
1773.5020	sensitive
1773.5018	sensitive
1402597.3	sensitive
1418250.3	sensitive
1402598.3	sensitive
1295798.3	sensitive
1402599.3	sensitive
1402600.3	sensitive
1402601.3	sensitive
1402602.3	sensitive
1773.5019	sensitive
1295799.3	sensitive
1402584.3	sensitive
1295801.3	sensitive
1402585.3	sensitive
1402586.3	sensitive
1773.5014	sensitive
1773.5015	sensitive
1773.5016	sensitive
1773.5017	sensitive
1295800.3	sensitive
1448743.3	sensitive
1354132.3	sensitive
1354128.3	sensitive
1448775.3	sensitive
1448774.3	sensitive
1448773.3	sensitive
1448772.3	sensitive
1448771.3	sensitive
1448770.3	sensitive
1448769.3	sensitive
1448767.3	sensitive
1448799.3	sensitive
1448766.3	sensitive
1448787.3	sensitive
1448786.3	sensitive
1448785.3	sensitive
1448784.3	sensitive
1448783.3	sensitive
1448781.3	sensitive
1448780.3	sensitive
1448779.3	sensitive
1448765.3	sensitive
1448778.3	sensitive
1448800.3	sensitive
1448776.3	sensitive
1448745.3	sensitive
1448746.3	sensitive
1448747.3	sensitive
1448748.3	sensitive
1448749.3	sensitive
1448750.3	sensitive
1448751.3	sensitive
1448752.3	sensitive
1448788.3	sensitive
1448754.3	sensitive
1448757.3	sensitive
1448756.3	sensitive
1448758.3	sensitive
1448759.3	sensitive
1448760.3	sensitive
1448761.3	sensitive
1448763.3	sensitive
1448762.3	sensitive
1448755.3	sensitive
1354131.3	sensitive
1448837.3	sensitive
1448798.3	sensitive
1354147.3	sensitive
1354148.3	sensitive
1354149.3	sensitive
1354150.3	sensitive
1354152.3	sensitive
1354153.3	sensitive
1354157.3	sensitive
1354158.3	sensitive
1354146.3	sensitive
1354159.3	sensitive
1354154.3	sensitive
1354155.3	sensitive
1354156.3	sensitive
1354137.3	sensitive
1354138.3	sensitive
1354139.3	sensitive
1354140.3	sensitive
1354141.3	sensitive
1354160.3	sensitive
1448777.3	sensitive
1354145.3	sensitive
1354143.3	sensitive
1448797.3	sensitive
1448796.3	sensitive
1448802.3	sensitive
1448795.3	sensitive
1448794.3	sensitive
1448792.3	sensitive
1448791.3	sensitive
1448790.3	sensitive
1354144.3	sensitive
1448789.3	sensitive
1448834.3	sensitive
1448835.3	sensitive
1448610.3	sensitive
1448611.3	sensitive
1448612.3	sensitive
1448613.3	sensitive
1448615.3	sensitive
1448616.3	sensitive
1448803.3	sensitive
1773.5908	sensitive
1773.5005	sensitive
1773.5003	sensitive
1773.4217	sensitive
1773.5597	sensitive
1773.4219	sensitive
1773.4220	sensitive
1773.4221	sensitive
1773.4222	sensitive
1773.5598	sensitive
1773.5599	sensitive
1773.5596	sensitive
1773.5600	sensitive
1773.4223	sensitive
1773.4224	sensitive
1773.5602	sensitive
1773.4225	sensitive
1773.5603	sensitive
1773.5604	sensitive
1773.5605	sensitive
1773.5606	sensitive
1773.5601	sensitive
1773.5607	sensitive
1773.5595	sensitive
1773.5593	sensitive
1773.5581	sensitive
1773.5582	sensitive
1773.5583	sensitive
1773.5584	sensitive
1773.4211	sensitive
1773.5585	sensitive
1773.4212	sensitive
1773.5586	sensitive
1773.5594	sensitive
1773.4213	sensitive
1773.5588	sensitive
1773.5589	sensitive
1773.5590	sensitive
1773.5591	sensitive
1773.4214	sensitive
1773.4215	sensitive
1773.5592	sensitive
1773.4216	sensitive
1773.5587	sensitive
1773.5580	sensitive
1773.4226	sensitive
1773.4227	sensitive
1773.4235	sensitive
1773.5627	sensitive
1773.4236	sensitive
1773.4237	sensitive
1773.4238	sensitive
1773.5628	sensitive
1773.4239	sensitive
1773.4241	sensitive
1773.4234	sensitive
1773.5629	sensitive
1773.4242	sensitive
1773.4243	sensitive
1773.5632	sensitive
1773.4244	sensitive
1773.4245	sensitive
1773.5633	sensitive
1773.4246	sensitive
1773.5634	sensitive
1773.5630	sensitive
1773.5609	sensitive
1773.5626	sensitive
1773.5624	sensitive
1773.5610	sensitive
1773.5611	sensitive
1773.5612	sensitive
1773.5613	sensitive
1773.4229	sensitive
1773.5614	sensitive
1773.4230	sensitive
1773.5615	sensitive
1773.5625	sensitive
1773.5616	sensitive
1773.5617	sensitive
1773.5618	sensitive
1773.5619	sensitive
1773.5620	sensitive
1773.5621	sensitive
1773.5622	sensitive
1773.4232	sensitive
1773.5623	sensitive
1773.4231	sensitive
1773.5635	sensitive
1773.5579	sensitive
1773.4210	sensitive
1773.3801	sensitive
1773.3803	sensitive
1773.3832	sensitive
1773.3836	sensitive
1773.3842	sensitive
1773.3869	sensitive
1773.3935	sensitive
1773.5539	sensitive
1773.3781	sensitive
1773.3943	sensitive
1773.4026	sensitive
1773.4028	sensitive
1773.4045	sensitive
1773.4086	sensitive
1773.4145	sensitive
1773.4166	sensitive
1773.4172	sensitive
1773.4199	sensitive
1773.4017	sensitive
1773.5540	sensitive
1773.3774	sensitive
1773.3754	sensitive
1773.3588	sensitive
1773.3590	sensitive
1773.3597	sensitive
1773.3622	sensitive
1773.3637	sensitive
1773.3660	sensitive
1773.3663	sensitive
1773.3669	sensitive
1773.3773	sensitive
1773.3685	sensitive
1773.3694	sensitive
1773.3696	sensitive
1773.3703	sensitive
1773.3708	sensitive
